Frame,Angle_deg
frame0163.png,81.06438615741824
frame0164.png,80.94656133782622
frame0165.png,81.008752722934
frame0166.png,80.95242800009929
frame0167.png,80.8376529542783
frame0168.png,80.89539913459782
frame0169.png,80.82827096983405
frame0170.png,80.89539913459782
frame0171.png,80.89539913459782
frame0172.png,80.97687028710932
frame0173.png,81.08507304285214
frame0174.png,80.90004964021622
frame0175.png,80.94927832281627
frame0176.png,80.94927832281627
frame0177.png,80.94927832281627
frame0178.png,80.93070670010844
frame0179.png,80.9723870492849
frame0180.png,80.30261950246755
frame0181.png,80.96051719664487
frame0182.png,81.0273733851036
frame0183.png,80.99406834360397
frame0184.png,80.99406834360397
frame0185.png,81.0273733851036
frame0186.png,81.0273733851036
frame0187.png,80.99406834360397
frame0188.png,81.09325581622024
frame0189.png,81.09325581622024
frame0190.png,80.99406834360397
frame0191.png,81.05823840968834
frame0192.png,81.10414303033669
frame0193.png,81.04892935832024
frame0194.png,80.96583121810183
frame0195.png,81.06043499684847
frame0196.png,80.90004964021622
frame0197.png,80.84425156987886
frame0198.png,80.90004964021622
frame0199.png,80.90004964021622
frame0200.png,81.00285657893494
frame0201.png,81.00285657893494
frame0202.png,81.04752666584584
frame0203.png,81.14204123637164
frame0204.png,81.1317371667924
frame0205.png,80.88213724620421
frame0206.png,80.92850242282283
frame0207.png,81.09325581622024
frame0208.png,79.94566440000564
frame0209.png,81.1317371667924
frame0210.png,80.98679564435727
frame0211.png,80.38027220030115
frame0212.png,80.86284898586129
frame0213.png,81.069409899581
frame0214.png,81.04752666584584
frame0215.png,81.04752666584584
frame0216.png,81.04752666584584
frame0217.png,80.735476014867
frame0218.png,81.3843518158359
frame0219.png,80.2724214485984
frame0220.png,80.98679564435727
frame0221.png,81.10745129175186
frame0222.png,80.81608074915566
frame0223.png,81.00620760124444
frame0224.png,80.98679564435727
frame0225.png,80.9982448774387
frame0226.png,81.22494425552033
frame0227.png,80.01503979535667
frame0228.png,81.11934084947974
frame0229.png,80.82827096983405
frame0230.png,81.0273733851036
frame0231.png,81.06043499684847
frame0232.png,81.06043499684847
frame0233.png,81.15334831195885
frame0234.png,80.99406834360397
frame0235.png,80.99406834360397
frame0236.png,80.99406834360397
frame0237.png,80.92294619907057
frame0238.png,81.04336439208808
frame0239.png,81.0273733851036
frame0240.png,80.94211187138235
frame0241.png,81.01655673816526
frame0242.png,80.90972307917767
frame0243.png,81.00285657893494
frame0244.png,80.90004964021622
frame0245.png,80.96500499952698
frame0246.png,80.90004964021622
frame0247.png,80.97427258518817
frame0248.png,81.01655673816526
frame0249.png,81.00285657893494
frame0250.png,80.82192099983753
frame0251.png,80.86982351772131
frame0252.png,81.03791926746439
frame0253.png,81.12786700708246
frame0254.png,81.00620760124444
frame0255.png,80.77365578022382
frame0256.png,80.98494255145346
frame0257.png,81.01236270179153
frame0258.png,81.00285657893494
frame0259.png,81.01236270179153
frame0260.png,81.06043499684847
frame0261.png,80.98494255145346
frame0262.png,81.00620760124444
frame0263.png,80.90004964021622
frame0264.png,80.82192099983753
frame0265.png,81.06592178443171
frame0266.png,80.93070670010844
frame0267.png,81.0273733851036
frame0268.png,80.90004964021622
frame0269.png,81.0273733851036
frame0270.png,81.1870983622556
frame0271.png,81.00620760124444
frame0272.png,80.90004964021622
frame0273.png,81.01726296002536
frame0274.png,81.0273733851036
frame0275.png,80.97427258518817
frame0276.png,80.38027220030115
frame0277.png,80.81608074915566
frame0278.png,81.098283967108
frame0279.png,80.99149625797484
frame0280.png,81.008752722934
frame0281.png,81.098283967108
frame0282.png,80.99149625797484
frame0283.png,80.81608074915566
frame0284.png,80.99149625797484
frame0285.png,80.70669140060288
frame0286.png,81.01236270179153
frame0287.png,81.098283967108
frame0288.png,81.01480024957729
frame0289.png,81.0273733851036
frame0290.png,81.06296819074164
frame0291.png,80.99406834360397
frame0292.png,81.09325581622024
frame0293.png,81.0273733851036
frame0294.png,80.99406834360397
frame0295.png,81.05823840968834
frame0296.png,80.89737751170809
frame0297.png,80.95242800009929
frame0298.png,80.89737751170809
frame0299.png,80.89737751170809
frame0300.png,80.98067756861832
frame0301.png,81.07359207326067
frame0302.png,81.11934084947974
frame0303.png,81.01236270179153
frame0304.png,80.9670303010289
frame0305.png,80.9670303010289
frame0306.png,80.93349726018383
frame0307.png,80.98067756861832
frame0308.png,81.0273733851036
frame0309.png,80.9670303010289
frame0310.png,80.82827096983405
frame0311.png,80.92124213401104
frame0312.png,81.039582159586
frame0313.png,81.06296819074164
frame0314.png,81.13332395585573
frame0315.png,81.00074895416071
frame0316.png,80.96051719664487
frame0317.png,81.06296819074164
frame0318.png,81.00285657893494
frame0319.png,81.0273733851036
frame0320.png,80.96892820355937
frame0321.png,81.098283967108
frame0322.png,80.99629630651327
frame0323.png,81.04752666584584
frame0324.png,81.0273733851036
frame0325.png,81.01726296002536
frame0326.png,81.15818543980832
frame0327.png,80.86982351772131
frame0328.png,80.90972307917767
frame0329.png,80.87710379462153
frame0330.png,80.74427225544778
frame0331.png,81.05823840968834
frame0332.png,80.95419873840925
frame0333.png,80.90972307917767
frame0334.png,80.87710379462153
frame0335.png,80.87710379462153
frame0336.png,81.05054191579111
frame0337.png,81.36919821145156
frame0338.png,80.94656133782622
frame0339.png,81.09099998805837
frame0340.png,80.15098548888298
frame0341.png,80.91992713597328
frame0342.png,80.9952208747227
frame0343.png,80.23029994946876
frame0344.png,80.9982448774387
frame0345.png,81.098283967108
frame0346.png,81.21883726561454
frame0347.png,80.18874313200395
frame0348.png,81.25383773744478
frame0349.png,80.8376529542783
frame0350.png,80.8376529542783
frame0351.png,80.9982448774387
frame0352.png,80.90972307917767
frame0353.png,81.08507304285214
frame0354.png,80.95242800009929
frame0355.png,81.09099998805837
frame0356.png,81.1982916767922
frame0357.png,81.04186763713773
frame0358.png,81.08507304285214
frame0359.png,81.12786700708246
frame0360.png,81.17962044797893
frame0361.png,80.02794231266891
frame0362.png,81.1982916767922
frame0363.png,81.09099998805837
frame0364.png,81.069409899581
frame0365.png,81.1982916767922
frame0366.png,81.14204123637164
frame0367.png,80.90972307917767
frame0368.png,81.14204123637164
frame0369.png,81.069409899581
frame0370.png,81.00620760124444
frame0371.png,81.08507304285214
frame0372.png,81.14204123637164
frame0373.png,80.9982448774387
frame0374.png,81.10168693553739
frame0375.png,81.04186763713773
frame0376.png,80.9982448774387
frame0377.png,80.9982448774387
frame0378.png,81.04186763713773
frame0379.png,81.04186763713773
frame0380.png,81.04186763713773
frame0381.png,80.33133133891637
frame0382.png,81.04186763713773
frame0383.png,80.95419873840925
frame0384.png,81.19669435927064
frame0385.png,81.0273733851036
frame0386.png,80.84766095059801
frame0387.png,80.84766095059801
frame0388.png,81.15818543980832
frame0389.png,80.92294619907057
frame0390.png,80.95419873840925
frame0391.png,81.08015621633771
frame0392.png,80.9982448774387
frame0393.png,80.9982448774387
frame0394.png,81.10168693553739
frame0395.png,81.08015621633771
frame0396.png,80.88582494520877
frame0397.png,80.94211187138235
frame0398.png,80.99149625797484
frame0399.png,80.93714388565708
frame0400.png,80.70669140060288
frame0401.png,80.81608074915566
frame0402.png,80.99149625797484
frame0403.png,81.10957674263612
frame0404.png,80.89737751170809
frame0405.png,80.8376529542783
frame0406.png,80.96892820355937
frame0407.png,80.94211187138235
frame0408.png,80.90972307917767
frame0409.png,81.01075145939845
frame0410.png,81.17962044797893
frame0411.png,81.15074152929894
frame0412.png,81.17362904577207
frame0413.png,81.25383773744478
frame0414.png,81.30869246411515
frame0415.png,80.89539913459782
frame0416.png,80.16643603579288
frame0417.png,80.96051719664487
frame0418.png,81.1982916767922
frame0419.png,81.03791926746439
frame0420.png,81.06438615741824
frame0421.png,81.008752722934
frame0422.png,81.06438615741824
frame0423.png,81.06438615741824
frame0424.png,80.77917595936209
frame0425.png,81.008752722934
frame0426.png,80.77917595936209
frame0427.png,80.89539913459782
frame0428.png,80.77917595936209
frame0429.png,81.008752722934
frame0430.png,80.26055405450276
frame0431.png,80.8376529542783
frame0432.png,81.069409899581
frame0433.png,81.18477897677684
frame0434.png,80.94211187138235
frame0435.png,80.81465799383543
frame0436.png,80.96583121810183
frame0437.png,80.99149625797484
frame0438.png,81.098283967108
frame0439.png,80.99149625797484
frame0440.png,81.098283967108
frame0441.png,81.098283967108
frame0442.png,81.098283967108
frame0443.png,80.81608074915566
frame0444.png,80.76170706870688
frame0445.png,80.84509686478768
frame0446.png,80.82192099983753
frame0447.png,81.0273733851036
frame0448.png,81.008752722934
frame0449.png,81.10168693553739
frame0450.png,81.06438615741824
frame0451.png,81.008752722934
frame0452.png,81.008752722934
frame0453.png,81.25383773744478
frame0454.png,80.71307248750301
frame0455.png,80.89539913459782
frame0456.png,81.14204123637164
frame0457.png,80.79959953092965
frame0458.png,80.89539913459782
frame0459.png,80.95242800009929
frame0460.png,81.1982916767922
frame0461.png,81.10745129175186
frame0462.png,81.1982916767922
frame0463.png,81.1982916767922
frame0464.png,81.08507304285214
frame0465.png,81.008752722934
frame0466.png,80.31121343963319
frame0467.png,81.14204123637164
frame0468.png,80.32173994686605
frame0469.png,80.74659493176858
frame0470.png,80.2833141822149
frame0471.png,80.10174005584747
frame0472.png,80.38027220030115
frame0473.png,81.06043499684847
frame0474.png,81.04752666584584
frame0475.png,80.95242800009929
frame0476.png,81.00285657893494
frame0477.png,80.89539913459782
frame0478.png,81.069409899581
frame0479.png,80.98067756861832
frame0480.png,81.06438615741824
frame0481.png,80.82646455771808
frame0482.png,81.008752722934
frame0483.png,81.14204123637164
frame0484.png,81.14204123637164
frame0485.png,80.77917595936209
frame0486.png,80.77917595936209
frame0487.png,80.89539913459782
frame0488.png,80.89539913459782
frame0489.png,81.008752722934
frame0490.png,80.77917595936209
frame0491.png,81.08507304285214
frame0492.png,80.87710379462153
frame0493.png,80.90972307917767
frame0494.png,80.80641775138693
frame0495.png,80.80641775138693
frame0496.png,80.80641775138693
frame0497.png,81.11934084947974
frame0498.png,80.90972307917767
frame0499.png,80.92294619907057
frame0500.png,80.82646455771808
frame0501.png,81.05724605159028
frame0502.png,81.069409899581
frame0503.png,81.04892935832024
frame0504.png,81.0273733851036
frame0505.png,81.04892935832024
frame0506.png,81.15334831195885
frame0507.png,81.11934084947974
frame0508.png,81.04892935832024
frame0509.png,81.15074152929894
frame0510.png,80.90004964021622
frame0511.png,81.23093774685239
frame0512.png,81.18477897677684
frame0513.png,81.01480024957729
frame0514.png,80.84766095059801
frame0515.png,81.18477897677684
frame0516.png,80.94211187138235
frame0517.png,81.09325581622024
frame0518.png,81.09325581622024
frame0519.png,81.0273733851036
frame0520.png,81.17962044797893
frame0521.png,81.15818543980832
frame0522.png,81.05054191579111
frame0523.png,81.09325581622024
frame0524.png,81.11298524445724
frame0525.png,81.04892935832024
frame0526.png,81.0273733851036
frame0527.png,81.22218261386278
frame0528.png,80.86284898586129
frame0529.png,81.01480024957729
frame0530.png,81.0273733851036
frame0531.png,80.98679564435727
frame0532.png,80.98679564435727
frame0533.png,80.90972307917767
frame0534.png,80.72739822279969
frame0535.png,80.86284898586129
frame0536.png,80.86284898586129
frame0537.png,81.10168693553739
frame0538.png,80.77365578022382
frame0539.png,80.86481164058985
frame0540.png,80.78897345918332
frame0541.png,81.01480024957729
frame0542.png,81.0273733851036
frame0543.png,81.0273733851036
frame0544.png,81.166585348781
frame0545.png,81.166585348781
frame0546.png,81.166585348781
frame0547.png,81.01480024957729
frame0548.png,81.15074152929894
frame0549.png,80.9723870492849
frame0550.png,80.89086647972253
frame0551.png,81.01480024957729
frame0552.png,80.80641775138693
frame0553.png,80.9670303010289
frame0554.png,80.90972307917767
frame0555.png,80.9982448774387
frame0556.png,80.9982448774387
frame0557.png,80.90972307917767
frame0558.png,80.9982448774387
frame0559.png,81.07869834555834
frame0560.png,80.9982448774387
frame0561.png,80.13419305691563
frame0562.png,81.0273733851036
frame0563.png,80.2420365586522
frame0564.png,81.01236270179153
frame0565.png,81.17962044797893
frame0566.png,80.81945804237385
frame0567.png,80.81945804237385
frame0568.png,80.92124213401104
frame0569.png,81.18477897677684
frame0570.png,80.93349726018383
frame0571.png,80.93349726018383
frame0572.png,80.93349726018383
frame0573.png,81.09099998805837
frame0574.png,81.09099998805837
frame0575.png,80.93349726018383
frame0576.png,81.15074152929894
frame0577.png,81.15074152929894
frame0578.png,81.15074152929894
frame0579.png,81.098283967108
frame0580.png,81.098283967108
frame0581.png,81.098283967108
frame0582.png,80.81608074915566
frame0583.png,81.098283967108
frame0584.png,81.04520587114875
frame0585.png,81.04520587114875
frame0586.png,80.88213724620421
frame0587.png,80.08347387909274
frame0588.png,80.81608074915566
frame0589.png,80.30261950246755
frame0590.png,81.11214830878028
frame0591.png,80.81608074915566
frame0592.png,81.04520587114875
frame0593.png,80.81608074915566
frame0594.png,81.15074152929894
frame0595.png,81.01655673816526
frame0596.png,81.1835577610234
frame0597.png,81.04892935832024
frame0598.png,81.01574444685998
frame0599.png,80.7007583179366
frame0600.png,81.01368917721642
frame0601.png,80.97687028710932
frame0602.png,80.90972307917767
frame0603.png,80.93862141878154
frame0604.png,81.17962044797893
frame0605.png,80.90972307917767
frame0606.png,80.90972307917767
frame0607.png,80.90972307917767
frame0608.png,80.90972307917767
frame0609.png,80.90972307917767
frame0610.png,81.17962044797893
frame0611.png,81.12944414324086
frame0612.png,80.81608074915566
frame0613.png,80.81608074915566
frame0614.png,80.23029994946876
frame0615.png,80.77917595936209
frame0616.png,80.89539913459782
frame0617.png,80.80641775138693
frame0618.png,81.08507304285214
frame0619.png,81.25383773744478
frame0620.png,81.1982916767922
frame0621.png,81.25383773744478
frame0622.png,80.77917595936209
frame0623.png,81.14204123637164
frame0624.png,80.81608074915566
frame0625.png,80.90972307917767
frame0626.png,81.04520587114875
frame0627.png,80.77011375627228
frame0628.png,81.01075145939845
frame0629.png,81.01236270179153
frame0630.png,80.90972307917767
frame0631.png,81.04520587114875
frame0632.png,81.04520587114875
frame0633.png,81.04520587114875
frame0634.png,80.82646455771808
frame0635.png,80.25290986089254
frame0636.png,80.888642955216
frame0637.png,80.79740302797835
frame0638.png,80.94927832281627
frame0639.png,81.22726270247058
frame0640.png,81.04520587114875
frame0641.png,80.94927832281627
frame0642.png,80.94927832281627
frame0643.png,80.94927832281627
frame0644.png,81.06592178443171
frame0645.png,80.94927832281627
frame0646.png,81.15818543980832
frame0647.png,80.90972307917767
frame0648.png,80.8376529542783
frame0649.png,80.92124213401104
frame0650.png,80.92124213401104
frame0651.png,80.81608074915566
frame0652.png,81.15074152929894
frame0653.png,80.92294619907057
frame0654.png,80.92124213401104
frame0655.png,80.82646455771808
frame0656.png,80.81608074915566
frame0657.png,80.92124213401104
frame0658.png,80.92124213401104
frame0659.png,80.81608074915566
frame0660.png,80.86982351772131
frame0661.png,80.84766095059801
frame0662.png,80.84766095059801
frame0663.png,81.14204123637164
frame0664.png,81.08015621633771
frame0665.png,80.91992713597328
frame0666.png,81.08015621633771
frame0667.png,80.82957516221097
frame0668.png,80.90004964021622
frame0669.png,81.10414303033669
frame0670.png,81.09517900967793
frame0671.png,80.94927832281627
frame0672.png,81.00074895416071
frame0673.png,81.00074895416071
frame0674.png,81.15818543980832
frame0675.png,80.90004964021622
frame0676.png,80.85522834621571
frame0677.png,80.85522834621571
frame0678.png,80.88582494520877
frame0679.png,80.93070670010844
frame0680.png,80.93070670010844
frame0681.png,80.97687028710932
frame0682.png,81.05461816646104
frame0683.png,81.05461816646104
frame0684.png,80.93714388565708
frame0685.png,80.82646455771808
frame0686.png,80.81608074915566
frame0687.png,80.81608074915566
frame0688.png,80.70669140060288
frame0689.png,80.82646455771808
frame0690.png,80.93714388565708
frame0691.png,80.81608074915566
frame0692.png,80.93714388565708
frame0693.png,80.7007583179366
frame0694.png,80.81608074915566
frame0695.png,80.76170706870688
frame0696.png,81.09325581622024
frame0697.png,80.90972307917767
frame0698.png,80.93349726018383
frame0699.png,81.06043499684847
frame0700.png,81.06043499684847
frame0701.png,81.09325581622024
frame0702.png,81.09325581622024
frame0703.png,80.97427258518817
frame0704.png,80.86982351772131
frame0705.png,80.86982351772131
frame0706.png,80.91803042717125
frame0707.png,80.91803042717125
frame0708.png,80.78235579006132
frame0709.png,80.86982351772131
frame0710.png,80.82646455771808
frame0711.png,81.03791926746439
frame0712.png,81.10599918491403
frame0713.png,81.08507304285214
frame0714.png,81.08507304285214
frame0715.png,81.08507304285214
frame0716.png,80.98849364926188
frame0717.png,81.08507304285214
frame0718.png,81.08507304285214
frame0719.png,80.93862141878154
frame0720.png,81.01480024957729
frame0721.png,81.0273733851036
frame0722.png,80.82192099983753
frame0723.png,80.9723870492849
frame0724.png,80.82957516221097
frame0725.png,80.79595904553169
frame0726.png,81.0273733851036
frame0727.png,80.93070670010844
frame0728.png,80.90972307917767
frame0729.png,80.85522834621571
frame0730.png,81.04186763713773
frame0731.png,81.06592178443171
frame0732.png,81.01368917721642
frame0733.png,80.90004964021622
frame0734.png,80.90972307917767
frame0735.png,81.05461816646104
frame0736.png,80.86115088030732
frame0737.png,80.90972307917767
frame0738.png,80.98494255145346
frame0739.png,80.91992713597328
frame0740.png,80.888642955216
frame0741.png,80.93862141878154
frame0742.png,80.90972307917767
frame0743.png,80.90972307917767
frame0744.png,80.92124213401104
frame0745.png,80.82827096983405
frame0746.png,80.90972307917767
frame0747.png,80.92124213401104
frame0748.png,80.96892820355937
frame0749.png,80.81945804237385
frame0750.png,81.05724605159028
frame0751.png,80.86982351772131
frame0752.png,80.86982351772131
frame0753.png,80.86982351772131
frame0754.png,80.92294619907057
frame0755.png,80.92294619907057
frame0756.png,80.92124213401104
frame0757.png,80.81945804237385
frame0758.png,80.90972307917767
frame0759.png,80.86481164058985
frame0760.png,80.92124213401104
frame0761.png,80.92124213401104
frame0762.png,80.87499135206403
frame0763.png,80.75388725443675
frame0764.png,80.90972307917767
frame0765.png,80.98494255145346
frame0766.png,80.98494255145346
frame0767.png,80.87499135206403
frame0768.png,80.87499135206403
frame0769.png,80.81608074915566
frame0770.png,80.87499135206403
frame0771.png,80.77365578022382
frame0772.png,80.77365578022382
frame0773.png,81.15074152929894
frame0774.png,80.92124213401104
frame0775.png,81.1982916767922
frame0776.png,80.81945804237385
frame0777.png,80.92124213401104
frame0778.png,81.01236270179153
frame0779.png,80.82192099983753
frame0780.png,80.94211187138235
frame0781.png,81.0273733851036
frame0782.png,81.0273733851036
frame0783.png,81.01574444685998
frame0784.png,81.04892935832024
frame0785.png,81.08107138204616
frame0786.png,81.14799590061055
frame0787.png,80.98395105198978
frame0788.png,80.93862141878154
frame0789.png,81.01574444685998
frame0790.png,80.90972307917767
frame0791.png,81.03791926746439
frame0792.png,80.86982351772131
frame0793.png,80.888642955216
frame0794.png,80.86481164058985
frame0795.png,80.84619054615565
frame0796.png,80.87499135206403
frame0797.png,80.87499135206403
frame0798.png,80.93070670010844
frame0799.png,81.12786700708246
frame0800.png,80.93862141878154
frame0801.png,81.14799590061055
frame0802.png,80.96500499952698
frame0803.png,80.96051719664487
frame0804.png,81.25383773744478
frame0805.png,80.77917595936209
frame0806.png,81.08015621633771
frame0807.png,80.9982448774387
frame0808.png,81.22923671726784
frame0809.png,81.0273733851036
frame0810.png,81.14204123637164
frame0811.png,81.06592178443171
frame0812.png,80.90004964021622
frame0813.png,81.0273733851036
frame0814.png,80.80334410837109
frame0815.png,81.06592178443171
frame0816.png,80.92294619907057
frame0817.png,81.03868995211289
frame0818.png,80.99406834360397
frame0819.png,80.93862141878154
frame0820.png,80.9670303010289
frame0821.png,80.90004964021622
frame0822.png,81.0273733851036
frame0823.png,81.06043499684847
frame0824.png,80.97036267803489
frame0825.png,80.93862141878154
frame0826.png,80.9982448774387
frame0827.png,81.0760115563686
frame0828.png,80.9952208747227
frame0829.png,80.90972307917767
frame0830.png,80.90972307917767
frame0831.png,80.95419873840925
frame0832.png,80.86481164058985
frame0833.png,80.9952208747227
frame0834.png,80.9952208747227
frame0835.png,80.90972307917767
frame0836.png,81.00620760124444
frame0837.png,81.00620760124444
frame0838.png,81.00620760124444
frame0839.png,81.25383773744478
frame0840.png,81.18477897677684
frame0841.png,81.07869834555834
frame0842.png,80.9982448774387
frame0843.png,80.98067756861832
frame0844.png,81.13813559360244
frame0845.png,80.9982448774387
frame0846.png,80.9952208747227
frame0847.png,80.90972307917767
frame0848.png,80.90972307917767
frame0849.png,81.13813559360244
frame0850.png,81.04336439208808
frame0851.png,81.0273733851036
frame0852.png,80.90972307917767
frame0853.png,80.82646455771808
frame0854.png,81.13813559360244
frame0855.png,81.04336439208808
frame0856.png,81.09099998805837
frame0857.png,80.85835977647511
frame0858.png,80.85835977647511
frame0859.png,81.13813559360244
frame0860.png,81.09099998805837
frame0861.png,80.81608074915566
frame0862.png,81.13813559360244
frame0863.png,81.13813559360244
frame0864.png,81.04892935832024
frame0865.png,81.04892935832024
frame0866.png,80.9952208747227
frame0867.png,81.00285657893494
frame0868.png,81.07247040807192
frame0869.png,81.04752666584584
frame0870.png,81.10745129175186
frame0871.png,81.15074152929894
frame0872.png,80.1185938796498
frame0873.png,80.97545937377727
frame0874.png,81.098283967108
frame0875.png,80.81608074915566
frame0876.png,80.9982448774387
frame0877.png,80.32173994686605
frame0878.png,81.08507304285214
frame0879.png,80.8376529542783
frame0880.png,81.1982916767922
frame0881.png,80.9982448774387
frame0882.png,80.9982448774387
frame0883.png,80.9982448774387
frame0884.png,81.01726296002536
frame0885.png,81.01726296002536
frame0886.png,81.14204123637164
frame0887.png,81.01726296002536
frame0888.png,81.22923671726784
frame0889.png,80.90972307917767
frame0890.png,81.0273733851036
frame0891.png,80.90972307917767
frame0892.png,81.04892935832024
frame0893.png,81.08507304285214
frame0894.png,81.06296819074164
frame0895.png,81.04892935832024
frame0896.png,81.04892935832024
frame0897.png,81.21470128211539
frame0898.png,81.04892935832024
frame0899.png,81.01655673816526
frame0900.png,80.90972307917767
frame0901.png,80.85522834621571
frame0902.png,80.97427258518817
frame0903.png,81.11298524445724
frame0904.png,80.97427258518817
frame0905.png,81.08507304285214
frame0906.png,81.04186763713773
frame0907.png,81.08507304285214
frame0908.png,80.85522834621571
frame0909.png,81.04186763713773
frame0910.png,80.75388725443675
frame0911.png,81.08507304285214
frame0912.png,81.008752722934
frame0913.png,81.05724605159028
frame0914.png,81.14204123637164
frame0915.png,81.05724605159028
frame0916.png,80.95242800009929
frame0917.png,81.01075145939845
frame0918.png,80.87499135206403
frame0919.png,81.06438615741824
frame0920.png,81.08507304285214
frame0921.png,81.14204123637164
frame0922.png,80.95242800009929
frame0923.png,80.95242800009929
frame0924.png,81.0273733851036
frame0925.png,81.00285657893494
frame0926.png,80.75388725443675
frame0927.png,80.81608074915566
frame0928.png,80.97545937377727
frame0929.png,80.81608074915566
frame0930.png,81.0760115563686
frame0931.png,81.039582159586
frame0932.png,81.00285657893494
frame0933.png,80.20617264155243
frame0934.png,80.9723870492849
